time,类型,日期,小时,实时电价,1.0模型预测实时电价,2.0模型预测实时电价,日前电价,1.0模型预测日前电价,2.0模型预测日前电价
2026-04-03 03:00:00,星期五,2026-04-03,3.0,467.31,279.1179,383.9121,382.5,275.0263,328.7407
2026-04-03 04:00:00,星期五,2026-04-03,4.0,470.214,288.5931,384.3071,387.0,283.9969,330.0619
2026-04-03 05:00:00,星期五,2026-04-03,5.0,458.879,287.9668,381.3273,388.5,275.8092,325.1468
2026-04-03 06:00:00,星期五,2026-04-03,6.0,469.267,289.7282,381.122,381.2,297.8436,323.2908
2026-04-03 07:00:00,星期五,2026-04-03,7.0,452.093,225.2234,378.7719,390.95,231.598,212.1089
2026-04-03 08:00:00,星期五,2026-04-03,8.0,209.171,108.899,225.3331,304.25,151.1093,143.9021
2026-04-03 09:00:00,星期五,2026-04-03,9.0,-80.0,-30.9428,36.014,48.5,3.3505,96.2198
2026-04-03 10:00:00,星期五,2026-04-03,10.0,-80.0,-74.3551,-50.8215,-60.0,-50.9664,-12.4469
2026-04-03 11:00:00,星期五,2026-04-03,11.0,-80.0,-86.0553,-74.9603,-69.0,-75.0033,-64.387
2026-04-03 12:00:00,星期五,2026-04-03,12.0,-80.0,-86.6667,-74.4596,-59.0,-77.7569,-72.8011
2026-04-03 13:00:00,星期五,2026-04-03,13.0,-80.0,-86.6667,-73.1636,-70.0,-77.7569,-74.5702
2026-04-03 14:00:00,星期五,2026-04-03,14.0,-80.0,-86.6667,-67.234,-70.0,-78.1815,-73.4987
2026-04-03 15:00:00,星期五,2026-04-03,15.0,-45.271,-74.3068,-36.9177,-70.0,-72.3477,-54.9728
2026-04-03 16:00:00,星期五,2026-04-03,16.0,421.32,-32.4777,73.7599,48.113,-34.7414,45.536
2026-04-03 17:00:00,星期五,2026-04-03,17.0,562.832,226.6385,269.2347,279.563,248.3979,250.1809
2026-04-03 18:00:00,星期五,2026-04-03,18.0,559.987,315.6534,408.3831,422.25,345.8894,372.6203
2026-04-03 19:00:00,星期五,2026-04-03,19.0,651.582,362.2204,462.0299,485.125,396.0334,405.3601
2026-04-03 20:00:00,星期五,2026-04-03,20.0,785.807,375.9711,484.6666,532.75,389.8068,389.5041
2026-04-03 21:00:00,星期五,2026-04-03,21.0,639.561,375.5197,437.7684,461.06,389.6697,387.6169
2026-04-03 22:00:00,星期五,2026-04-03,22.0,654.114,365.83,438.3477,462.91,390.1727,383.5344
2026-04-03 23:00:00,星期五,2026-04-03,23.0,626.298,359.6709,433.0478,461.0,384.2712,384.2215
2026-04-04 00:00:00,星期五,2026-04-03,24.0,573.544,301.8949,413.2862,459.0,348.2319,367.6963
2026-04-04 01:00:00,星期六,2026-04-04,1.0,367.948,317.5829,396.1005,420.0,370.1384,363.4782
2026-04-04 02:00:00,星期六,2026-04-04,2.0,349.705,285.5267,362.5436,400.0,316.4643,343.1304
2026-04-04 03:00:00,星期六,2026-04-04,3.0,335.453,177.7941,359.7301,399.25,270.8341,337.0891
2026-04-04 04:00:00,星期六,2026-04-04,4.0,330.614,172.5777,347.2201,381.5,266.9988,331.9185
2026-04-04 05:00:00,星期六,2026-04-04,5.0,337.59,199.7789,379.9095,400.0,313.523,329.5238
2026-04-04 06:00:00,星期六,2026-04-04,6.0,347.759,300.4445,399.5438,411.55,344.1403,346.4592
2026-04-04 07:00:00,星期六,2026-04-04,7.0,346.086,225.5432,353.846,400.0,274.5688,288.8966
2026-04-04 08:00:00,星期六,2026-04-04,8.0,122.931,53.944,195.1175,300.5,146.0725,91.851
2026-04-04 09:00:00,星期六,2026-04-04,9.0,-80.0,-46.9155,-17.6185,-7.75,-42.4134,-16.771
2026-04-04 10:00:00,星期六,2026-04-04,10.0,-80.0,-86.6667,-83.1791,-73.0,-73.8881,-73.8432
2026-04-04 11:00:00,星期六,2026-04-04,11.0,-80.0,-86.6667,-80.5068,-75.0,-76.4111,-69.4327
2026-04-04 12:00:00,星期六,2026-04-04,12.0,-80.0,-86.6667,-77.0301,-75.0,-73.5624,-69.127
2026-04-04 13:00:00,星期六,2026-04-04,13.0,-80.0,-86.6667,-73.6673,-75.0,-76.7368,-70.2941
2026-04-04 14:00:00,星期六,2026-04-04,14.0,-80.0,-86.6667,-73.4856,-75.0,-76.4111,-70.4864
2026-04-04 15:00:00,星期六,2026-04-04,15.0,-80.0,-64.7192,-47.4068,-75.0,-75.5997,-74.0699
2026-04-04 16:00:00,星期六,2026-04-04,16.0,-80.0,-17.2143,94.5039,33.913,-23.6481,22.1224
2026-04-04 17:00:00,星期六,2026-04-04,17.0,240.18,293.2704,385.9065,390.35,409.9609,309.2982
2026-04-04 18:00:00,星期六,2026-04-04,18.0,348.31,471.5164,441.2043,430.0,491.0241,460.5023
2026-04-04 19:00:00,星期六,2026-04-04,19.0,353.173,489.0495,468.8032,450.0,518.0027,498.0691
2026-04-04 20:00:00,星期六,2026-04-04,20.0,351.503,477.2472,450.6022,440.0,492.6589,475.8806
2026-04-04 21:00:00,星期六,2026-04-04,21.0,346.755,470.3692,436.6433,430.5,463.6502,464.3441
2026-04-04 22:00:00,星期六,2026-04-04,22.0,342.744,442.4839,421.1232,420.0,430.3332,443.5582
2026-04-04 23:00:00,星期六,2026-04-04,23.0,344.295,347.6048,396.2281,410.3,395.0089,389.3137
2026-04-05 00:00:00,星期六,2026-04-04,24.0,331.773,270.4061,360.7323,400.0,352.7289,375.2131
2026-04-05 01:00:00,星期日,2026-04-05,1.0,309.431,159.0651,253.8105,320.0,287.8034,353.4131
2026-04-05 02:00:00,星期日,2026-04-05,2.0,298.359,135.8213,217.1814,307.5,256.8837,304.3226
2026-04-05 03:00:00,星期日,2026-04-05,3.0,335.657,67.2609,203.2367,301.5,235.895,211.283
2026-04-05 04:00:00,星期日,2026-04-05,4.0,316.911,97.8027,204.6038,295.5,237.7439,225.1333
2026-04-05 05:00:00,星期日,2026-04-05,5.0,327.27,142.7736,245.9264,315.5,247.5464,276.5785
2026-04-05 06:00:00,星期日,2026-04-05,6.0,331.703,160.3654,293.2738,331.7,284.5033,304.4238
2026-04-05 07:00:00,星期日,2026-04-05,7.0,121.859,65.0991,228.7035,330.02,215.9013,163.891
2026-04-05 08:00:00,星期日,2026-04-05,8.0,-80.0,4.1897,14.8486,94.625,124.5724,71.0903
2026-04-05 09:00:00,星期日,2026-04-05,9.0,-80.0,-73.2874,-78.6273,-41.875,-68.5201,-79.307
2026-04-05 10:00:00,星期日,2026-04-05,10.0,-80.0,-84.588,-89.5578,-75.0,-69.9151,-77.2714
2026-04-05 11:00:00,星期日,2026-04-05,11.0,-80.0,-86.6667,-88.173,-76.0,-69.8026,-73.3707
2026-04-05 12:00:00,星期日,2026-04-05,12.0,-80.0,-86.2502,-87.24,-76.0,-69.8026,-73.4756
2026-04-05 13:00:00,星期日,2026-04-05,13.0,-80.0,-86.2769,-85.9806,-76.0,-69.8026,-73.6645
2026-04-05 14:00:00,星期日,2026-04-05,14.0,-80.0,-86.2939,-85.7174,-76.0,-69.8026,-74.0816
2026-04-05 15:00:00,星期日,2026-04-05,15.0,-80.0,-86.6667,-84.4701,-75.0,-69.8026,-78.2834
2026-04-05 16:00:00,星期日,2026-04-05,16.0,-80.0,-51.0024,11.0736,28.125,-50.9865,-41.8013
2026-04-05 17:00:00,星期日,2026-04-05,17.0,238.831,378.2589,390.4098,397.5,359.875,290.7194
2026-04-05 18:00:00,星期日,2026-04-05,18.0,362.718,491.6045,456.8765,441.67,463.9667,446.5419
2026-04-05 19:00:00,星期日,2026-04-05,19.0,374.702,507.6178,487.3026,455.0,493.6531,485.7651
2026-04-05 20:00:00,星期日,2026-04-05,20.0,366.406,502.3553,514.1584,499.47,486.2935,508.2524
2026-04-05 21:00:00,星期日,2026-04-05,21.0,364.017,491.3204,478.4757,454.425,472.5749,491.2304
2026-04-05 22:00:00,星期日,2026-04-05,22.0,352.964,485.4076,463.8703,448.9,458.8168,472.215
2026-04-05 23:00:00,星期日,2026-04-05,23.0,356.442,462.3875,444.0568,441.898,438.9863,455.3105
2026-04-06 00:00:00,星期日,2026-04-05,24.0,348.578,403.9151,405.2098,430.0,389.1103,424.0326
2026-04-06 01:00:00,星期一,2026-04-06,1.0,321.173,335.5628,341.4852,360.0,358.5533,391.5616
2026-04-06 02:00:00,星期一,2026-04-06,2.0,321.478,308.2295,329.5626,350.0,347.2917,371.6223
2026-04-06 03:00:00,星期一,2026-04-06,3.0,314.861,295.4085,337.2434,350.0,335.6776,355.3077
2026-04-06 04:00:00,星期一,2026-04-06,4.0,313.337,219.1208,338.0106,350.0,329.2494,350.7015
2026-04-06 05:00:00,星期一,2026-04-06,5.0,320.049,299.3144,346.5036,350.0,334.7009,355.8169
2026-04-06 06:00:00,星期一,2026-04-06,6.0,323.51,303.1179,349.5505,350.0,354.1009,366.1404
2026-04-06 07:00:00,星期一,2026-04-06,7.0,300.776,239.7352,286.9777,317.97,318.2059,321.7662
2026-04-06 08:00:00,星期一,2026-04-06,8.0,-80.0,64.0989,42.968,86.5,194.2898,151.1073
2026-04-06 09:00:00,星期一,2026-04-06,9.0,-80.0,-61.9724,-72.9679,-73.625,-37.1753,1.947
2026-04-06 10:00:00,星期一,2026-04-06,10.0,-80.0,-75.142,-83.9549,-76.0,-70.2493,-75.1578
2026-04-06 11:00:00,星期一,2026-04-06,11.0,-80.0,-75.142,-83.1348,-76.0,-69.8548,-77.7322
2026-04-06 12:00:00,星期一,2026-04-06,12.0,-80.0,-75.142,-84.411,-76.0,-69.4955,-74.5966
2026-04-06 13:00:00,星期一,2026-04-06,13.0,-80.0,-75.142,-85.579,-76.0,-70.0098,-76.0851
2026-04-06 14:00:00,星期一,2026-04-06,14.0,-80.0,-75.142,-80.3368,-76.0,-69.1924,-75.5093
2026-04-06 15:00:00,星期一,2026-04-06,15.0,-80.0,-70.3456,-74.1632,-76.0,-64.4623,-67.709
2026-04-06 16:00:00,星期一,2026-04-06,16.0,-80.0,-30.6195,24.509,-4.0,-29.1679,29.0221
2026-04-06 17:00:00,星期一,2026-04-06,17.0,597.811,304.4615,252.698,197.375,328.681,303.9317
2026-04-06 18:00:00,星期一,2026-04-06,18.0,391.971,438.4101,416.0494,390.0,462.1327,450.7102
2026-04-06 19:00:00,星期一,2026-04-06,19.0,374.586,469.3735,444.1715,400.0,498.9471,482.4235
2026-04-06 20:00:00,星期一,2026-04-06,20.0,372.759,466.2528,352.3409,267.0,490.7801,492.5421
2026-04-06 21:00:00,星期一,2026-04-06,21.0,376.999,455.2519,434.1414,400.0,478.3754,454.8864
2026-04-06 22:00:00,星期一,2026-04-06,22.0,370.779,443.4779,424.6084,395.0,462.7213,455.0733
2026-04-06 23:00:00,星期一,2026-04-06,23.0,368.173,432.6678,412.8015,390.0,450.4031,458.2259
2026-04-07 00:00:00,星期一,2026-04-06,24.0,369.547,406.1049,400.049,394.0,421.4232,429.7271
2026-04-07 01:00:00,星期二,2026-04-07,1.0,356.424,396.1713,376.0119,369.5,366.39,410.2373
2026-04-07 02:00:00,星期二,2026-04-07,2.0,343.605,342.0827,355.118,360.0,337.4505,386.6909
2026-04-07 03:00:00,星期二,2026-04-07,3.0,328.742,324.9236,346.4837,356.0,328.606,358.7304
2026-04-07 04:00:00,星期二,2026-04-07,4.0,327.246,316.9646,347.4267,357.5,325.7308,358.4512
2026-04-07 05:00:00,星期二,2026-04-07,5.0,325.538,322.4302,347.5506,356.0,325.8512,356.0284
2026-04-07 06:00:00,星期二,2026-04-07,6.0,333.036,341.3348,356.8587,361.5,342.6084,357.1005
2026-04-07 07:00:00,星期二,2026-04-07,7.0,328.978,282.4564,333.4697,355.0,321.3969,315.2343
2026-04-07 08:00:00,星期二,2026-04-07,8.0,19.623,128.4815,137.7969,198.02,209.9395,137.1284
2026-04-07 09:00:00,星期二,2026-04-07,9.0,-80.0,-25.2416,-10.467,-50.625,-26.3338,29.9759
2026-04-07 10:00:00,星期二,2026-04-07,10.0,-80.0,-66.1475,-64.611,-70.0,-62.6174,-42.4792
2026-04-07 11:00:00,星期二,2026-04-07,11.0,-80.0,-68.189,-68.2759,-75.0,-62.8321,-38.5135
2026-04-07 12:00:00,星期二,2026-04-07,12.0,-80.0,-75.9729,-81.3872,-75.0,-70.108,-58.6693
2026-04-07 13:00:00,星期二,2026-04-07,13.0,-80.0,-75.9729,-79.2759,-75.0,-75.0254,-77.3057
2026-04-07 14:00:00,星期二,2026-04-07,14.0,-80.0,-69.8779,-67.9883,-74.25,-68.4411,-59.3839
2026-04-07 15:00:00,星期二,2026-04-07,15.0,-80.0,-46.1978,-28.1519,-70.0,-55.0279,-27.9956
2026-04-07 16:00:00,星期二,2026-04-07,16.0,-80.0,1.108,91.3236,36.56,-7.0328,58.1848
2026-04-07 17:00:00,星期二,2026-04-07,17.0,343.008,342.4638,355.8434,352.518,361.4877,323.4699
2026-04-07 18:00:00,星期二,2026-04-07,18.0,352.019,443.0482,425.9096,397.0,440.3908,416.4755
2026-04-07 19:00:00,星期二,2026-04-07,19.0,351.629,470.9876,451.927,408.0,469.9031,462.4873
2026-04-07 20:00:00,星期二,2026-04-07,20.0,350.764,453.0902,439.2565,400.225,459.5203,480.7183
2026-04-07 21:00:00,星期二,2026-04-07,21.0,344.247,440.6606,430.8214,396.5,449.2676,443.4324
2026-04-07 22:00:00,星期二,2026-04-07,22.0,341.072,427.8409,415.6223,389.5,437.5331,440.2792
2026-04-07 23:00:00,星期二,2026-04-07,23.0,347.294,411.1041,402.1889,385.5,421.6373,428.3385
2026-04-08 00:00:00,星期二,2026-04-07,24.0,350.513,391.3051,386.0828,381.5,397.8464,399.5361
2026-04-08 01:00:00,星期三,2026-04-08,1.0,371.115,350.7601,348.2406,366.0,340.2209,372.0928
2026-04-08 02:00:00,星期三,2026-04-08,2.0,359.165,317.0171,343.0842,360.0,314.5714,347.4111
2026-04-08 03:00:00,星期三,2026-04-08,3.0,342.129,299.876,332.3512,348.5,304.1997,330.9993
2026-04-08 04:00:00,星期三,2026-04-08,4.0,341.999,285.7498,323.8532,344.06,280.0054,306.4049
2026-04-08 05:00:00,星期三,2026-04-08,5.0,332.43,286.0252,339.2911,355.5,275.0502,307.8328
2026-04-08 06:00:00,星期三,2026-04-08,6.0,336.143,275.031,353.7419,360.0,287.9489,279.8695
2026-04-08 07:00:00,星期三,2026-04-08,7.0,216.481,196.9849,285.6774,314.387,223.9135,223.6794
2026-04-08 08:00:00,星期三,2026-04-08,8.0,9.758,44.173,5.7249,65.875,141.8179,116.6963
2026-04-08 09:00:00,星期三,2026-04-08,9.0,118.014,-63.5762,-52.6355,-66.125,-50.1506,-25.7217
2026-04-08 10:00:00,星期三,2026-04-08,10.0,-80.0,-86.0502,-80.7653,-74.75,-70.4391,-76.4079
2026-04-08 11:00:00,星期三,2026-04-08,11.0,-80.0,-85.5702,-76.6968,-79.0,-68.624,-74.7751
2026-04-08 12:00:00,星期三,2026-04-08,12.0,134.528,-85.418,-80.5549,-79.0,-70.0707,-73.0331
2026-04-08 13:00:00,星期三,2026-04-08,13.0,382.196,-85.4133,-79.9304,-75.0,-70.2817,-75.9299
2026-04-08 14:00:00,星期三,2026-04-08,14.0,380.002,-76.3421,-58.0903,-75.0,-58.8535,-44.9744
2026-04-08 15:00:00,星期三,2026-04-08,15.0,438.313,-20.7618,7.4682,-30.0,-24.2359,29.2264
2026-04-08 16:00:00,星期三,2026-04-08,16.0,437.502,53.1006,151.5691,182.47,26.1458,120.869
2026-04-08 17:00:00,星期三,2026-04-08,17.0,742.566,298.6696,352.8871,384.02,279.8958,211.8774
2026-04-08 18:00:00,星期三,2026-04-08,18.0,370.344,337.1403,394.1515,401.0,349.0717,384.8096
2026-04-08 19:00:00,星期三,2026-04-08,19.0,352.082,353.1245,397.0551,396.74,356.6557,389.895
2026-04-08 20:00:00,星期三,2026-04-08,20.0,371.757,356.972,386.5096,397.375,352.3036,389.1954
2026-04-08 21:00:00,星期三,2026-04-08,21.0,361.745,360.6893,381.4557,389.66,354.5621,389.1745
2026-04-08 22:00:00,星期三,2026-04-08,22.0,365.363,362.7258,387.0665,397.5,363.9365,386.6692
2026-04-08 23:00:00,星期三,2026-04-08,23.0,373.761,379.2646,378.8122,385.5,369.6084,387.4646
2026-04-09 00:00:00,星期三,2026-04-08,24.0,365.054,384.6697,384.7265,395.05,368.011,385.9771
2026-04-09 01:00:00,星期四,2026-04-09,1.0,415.446,356.8132,418.1496,430.3,342.5017,367.2035
2026-04-09 02:00:00,星期四,2026-04-09,2.0,392.399,348.1603,392.4801,401.25,342.6695,367.8812
2026-04-09 03:00:00,星期四,2026-04-09,3.0,443.963,348.3282,368.3283,375.5,343.5724,372.3325
2026-04-09 04:00:00,星期四,2026-04-09,4.0,464.369,348.2772,363.4936,370.0,349.875,380.1807
2026-04-09 05:00:00,星期四,2026-04-09,5.0,439.955,369.844,389.0253,397.65,361.8,391.4297
2026-04-09 06:00:00,星期四,2026-04-09,6.0,379.877,386.3658,396.1217,399.25,376.9434,405.3313
2026-04-09 07:00:00,星期四,2026-04-09,7.0,386.571,398.5928,400.0981,398.8,391.2863,423.6429
2026-04-09 08:00:00,星期四,2026-04-09,8.0,393.807,425.2555,398.6031,400.0,421.5956,471.7045
2026-04-09 09:00:00,星期四,2026-04-09,9.0,408.043,396.9706,453.7242,430.95,455.0504,581.3692
2026-04-09 10:00:00,星期四,2026-04-09,10.0,422.446,396.3336,450.5889,440.8,450.3586,585.847
2026-04-09 11:00:00,星期四,2026-04-09,11.0,437.754,417.6507,468.7057,449.1,472.9564,614.894
2026-04-09 12:00:00,星期四,2026-04-09,12.0,938.463,396.8588,438.1381,424.07,447.9048,583.5002
2026-04-09 13:00:00,星期四,2026-04-09,13.0,729.561,340.4522,378.3522,383.5,387.9733,488.2652
2026-04-09 14:00:00,星期四,2026-04-09,14.0,778.009,347.2423,402.322,388.98,379.8658,490.6799
2026-04-09 15:00:00,星期四,2026-04-09,15.0,617.194,324.7597,396.0024,398.18,349.9689,425.2075
2026-04-09 16:00:00,星期四,2026-04-09,16.0,425.666,358.5962,399.9793,394.0,370.9987,432.5384
2026-04-09 17:00:00,星期四,2026-04-09,17.0,474.955,452.2813,429.3217,413.45,462.8009,434.9819
2026-04-09 18:00:00,星期四,2026-04-09,18.0,432.499,464.5312,454.7701,434.25,481.378,451.7225
2026-04-09 19:00:00,星期四,2026-04-09,19.0,439.461,484.4872,458.0296,439.4,498.6111,502.7168
2026-04-09 20:00:00,星期四,2026-04-09,20.0,437.125,469.035,459.8323,442.95,494.5328,510.5494
2026-04-09 21:00:00,星期四,2026-04-09,21.0,432.901,465.5042,453.6833,432.9,489.4647,499.1185
2026-04-09 22:00:00,星期四,2026-04-09,22.0,421.33,460.195,452.1635,429.3,480.4122,482.6496
2026-04-09 23:00:00,星期四,2026-04-09,23.0,423.689,459.8183,446.7248,422.6,479.1451,488.9822
2026-04-10 00:00:00,星期四,2026-04-09,24.0,415.378,451.8573,434.6735,410.85,464.5294,470.8945
2026-04-10 01:00:00,星期五,2026-04-10,1.0,618.689,482.5867,537.1423,534.5,424.1297,429.215
2026-04-10 02:00:00,星期五,2026-04-10,2.0,576.991,465.8803,551.8408,549.5,414.7185,427.6037
2026-04-10 03:00:00,星期五,2026-04-10,3.0,530.601,455.6329,541.5883,531.5,414.3092,428.549
2026-04-10 04:00:00,星期五,2026-04-10,4.0,515.927,447.2031,569.6548,577.0,411.3197,426.0479
2026-04-10 05:00:00,星期五,2026-04-10,5.0,526.124,445.9568,559.7488,576.5,412.7024,424.6775
2026-04-10 06:00:00,星期五,2026-04-10,6.0,547.735,436.1998,511.2671,512.5,407.6425,419.8498
2026-04-10 07:00:00,星期五,2026-04-10,7.0,532.185,373.3187,459.5894,469.9,375.2208,380.5532
2026-04-10 08:00:00,星期五,2026-04-10,8.0,480.309,208.9733,338.2278,392.175,267.3282,268.3748
2026-04-10 09:00:00,星期五,2026-04-10,9.0,325.132,22.2882,121.6936,191.5,51.4841,60.2308
2026-04-10 10:00:00,星期五,2026-04-10,10.0,29.514,-49.2952,-25.9708,-50.0,-59.1217,-52.3967
2026-04-10 11:00:00,星期五,2026-04-10,11.0,-80.0,-65.4949,-49.7338,-71.975,-70.3686,-70.4867
2026-04-10 12:00:00,星期五,2026-04-10,12.0,-80.0,-80.2643,-76.4033,-70.0,-68.4693,-69.6584
2026-04-10 13:00:00,星期五,2026-04-10,13.0,-80.0,-83.6002,-83.2455,-70.0,-80.1974,-69.0676
2026-04-10 14:00:00,星期五,2026-04-10,14.0,-80.0,-83.6111,-78.9475,-71.75,-81.0816,-70.9886
2026-04-10 15:00:00,星期五,2026-04-10,15.0,-80.0,-68.7864,-44.733,-50.0,-71.5639,-71.8525
2026-04-10 16:00:00,星期五,2026-04-10,16.0,-74.697,-21.4658,67.398,63.623,-46.6826,-5.6435
2026-04-10 17:00:00,星期五,2026-04-10,17.0,36.236,341.2041,315.13,315.77,235.4475,242.4359
2026-04-10 18:00:00,星期五,2026-04-10,18.0,505.493,411.5299,497.597,509.5,384.8383,403.2504
2026-04-10 19:00:00,星期五,2026-04-10,19.0,497.77,448.9151,544.3867,577.5,429.2245,423.6157
2026-04-10 20:00:00,星期五,2026-04-10,20.0,484.256,447.884,540.8156,577.875,434.0305,438.2985
2026-04-10 21:00:00,星期五,2026-04-10,21.0,459.415,436.1272,546.9904,581.0,426.08,423.0514
2026-04-10 22:00:00,星期五,2026-04-10,22.0,437.902,414.5369,532.9429,563.0,410.548,419.2321
2026-04-10 23:00:00,星期五,2026-04-10,23.0,460.311,408.3007,533.8818,580.0,399.6386,420.3245
2026-04-11 00:00:00,星期五,2026-04-10,24.0,408.871,387.8047,486.376,516.0,381.2556,409.8201
2026-04-11 01:00:00,星期六,2026-04-11,1.0,400.859,340.8497,486.1155,508.0,377.0353,421.956
2026-04-11 02:00:00,星期六,2026-04-11,2.0,398.437,342.5224,493.7241,508.0,386.8558,422.5814
2026-04-11 03:00:00,星期六,2026-04-11,3.0,407.297,353.7415,490.4778,506.0,404.1054,432.4239
2026-04-11 04:00:00,星期六,2026-04-11,4.0,470.598,370.8795,499.9827,510.375,424.3031,448.4353
2026-04-11 05:00:00,星期六,2026-04-11,5.0,537.765,395.2836,536.3722,565.5,435.4205,455.7935
2026-04-11 06:00:00,星期六,2026-04-11,6.0,679.052,403.1958,562.8397,600.0,445.4503,465.2668
2026-04-11 07:00:00,星期六,2026-04-11,7.0,421.625,334.3333,477.1235,506.125,391.4692,394.435
2026-04-11 08:00:00,星期六,2026-04-11,8.0,150.774,151.1166,310.4213,370.0,257.1725,251.118
2026-04-11 09:00:00,星期六,2026-04-11,9.0,-80.0,-20.5426,49.7358,60.0,0.6752,74.2801
2026-04-11 10:00:00,星期六,2026-04-11,10.0,-80.0,-70.2455,-38.2751,0.0,-55.7762,-25.1172
2026-04-11 11:00:00,星期六,2026-04-11,11.0,-80.0,-71.2498,-38.5365,-10.0,-62.0788,-33.3768
2026-04-11 12:00:00,星期六,2026-04-11,12.0,-43.688,-78.2393,-49.6006,-9.5,-65.4913,-42.812
2026-04-11 13:00:00,星期六,2026-04-11,13.0,-43.162,-86.2213,-55.467,-9.5,-74.1604,-66.6062
2026-04-11 14:00:00,星期六,2026-04-11,14.0,217.565,-67.5183,-36.893,-42.25,-62.7514,-37.7725
2026-04-11 15:00:00,星期六,2026-04-11,15.0,308.365,-47.0932,25.915,16.63,-48.0351,-5.3439
2026-04-11 16:00:00,星期六,2026-04-11,16.0,465.207,5.7749,163.4725,203.125,8.9539,87.234
2026-04-11 17:00:00,星期六,2026-04-11,17.0,533.351,296.4,401.5726,426.5,365.9976,255.3748
2026-04-11 18:00:00,星期六,2026-04-11,18.0,542.84,350.2696,481.0418,510.0,438.9442,409.3388
2026-04-11 19:00:00,星期六,2026-04-11,19.0,601.738,392.7814,494.152,519.75,461.9867,442.8971
2026-04-11 20:00:00,星期六,2026-04-11,20.0,584.674,385.0504,484.3026,513.375,445.4173,436.324
2026-04-11 21:00:00,星期六,2026-04-11,21.0,572.21,372.0101,485.1277,520.0,420.0162,413.113
2026-04-11 22:00:00,星期六,2026-04-11,22.0,546.465,344.1754,464.8439,496.0,404.4193,408.1814
2026-04-11 23:00:00,星期六,2026-04-11,23.0,540.131,341.9734,461.1936,494.0,399.6413,405.4361
2026-04-12 00:00:00,星期六,2026-04-11,24.0,501.442,295.4571,457.7569,501.0,361.4674,404.8804
2026-04-12 01:00:00,星期日,2026-04-12,1.0,468.332,314.4572,440.2951,478.5,390.3829,427.7296
2026-04-12 02:00:00,星期日,2026-04-12,2.0,441.022,298.2302,408.6502,440.0,379.1122,409.9026
2026-04-12 03:00:00,星期日,2026-04-12,3.0,431.798,294.6128,403.243,433.12,371.485,398.1254
2026-04-12 04:00:00,星期日,2026-04-12,4.0,435.365,292.7922,415.783,441.0,364.9664,389.8452
2026-04-12 05:00:00,星期日,2026-04-12,5.0,459.855,303.0671,426.4451,449.0,366.1784,386.9985
2026-04-12 06:00:00,星期日,2026-04-12,6.0,465.751,311.8056,466.8106,490.75,361.8699,384.6607
2026-04-12 07:00:00,星期日,2026-04-12,7.0,172.455,226.7551,341.6104,388.5,306.6135,318.9263
2026-04-12 08:00:00,星期日,2026-04-12,8.0,-80.0,98.7042,202.1141,297.5,177.4362,206.0289
2026-04-12 09:00:00,星期日,2026-04-12,9.0,-80.0,-41.3907,48.0323,92.525,5.3082,108.9042
2026-04-12 10:00:00,星期日,2026-04-12,10.0,-80.0,-74.0323,-28.6185,24.2,-47.8429,5.7699
2026-04-12 11:00:00,星期日,2026-04-12,11.0,-80.0,-75.0316,-30.8336,5.625,-58.9086,-16.3224
2026-04-12 12:00:00,星期日,2026-04-12,12.0,-80.0,-80.5147,-51.2153,-10.0,-61.0475,-22.0069
2026-04-12 13:00:00,星期日,2026-04-12,13.0,-80.0,-84.9645,-58.6911,-10.0,-68.5797,-43.7421
2026-04-12 14:00:00,星期日,2026-04-12,14.0,-80.0,-66.5211,12.286,55.625,-60.4951,-18.873
2026-04-12 15:00:00,星期日,2026-04-12,15.0,-80.0,-45.3187,33.249,13.028,-49.4965,3.9389
2026-04-12 16:00:00,星期日,2026-04-12,16.0,-80.0,4.0203,123.0055,108.048,9.1715,99.7519
2026-04-12 17:00:00,星期日,2026-04-12,17.0,284.817,361.6206,393.4985,404.823,416.0452,344.855
2026-04-12 18:00:00,星期日,2026-04-12,18.0,583.587,419.8016,498.9763,520.875,488.5393,434.7586
2026-04-12 19:00:00,星期日,2026-04-12,19.0,616.374,456.5106,532.1833,551.5,513.9891,474.1579
2026-04-12 20:00:00,星期日,2026-04-12,20.0,640.564,452.5195,531.3715,562.25,494.8756,472.061
2026-04-12 21:00:00,星期日,2026-04-12,21.0,627.875,449.9968,528.5571,569.66,486.9589,470.4812
2026-04-12 22:00:00,星期日,2026-04-12,22.0,633.907,444.2895,528.8355,570.0,475.5346,456.8735
2026-04-12 23:00:00,星期日,2026-04-12,23.0,636.536,442.3878,531.0833,565.5,467.0018,454.5122
2026-04-13 00:00:00,星期日,2026-04-12,24.0,628.849,436.3387,529.7484,557.5,459.4959,448.0778
2026-04-13 01:00:00,星期一,2026-04-13,1.0,470.118,429.1955,429.6945,424.0,484.6314,555.6768
2026-04-13 02:00:00,星期一,2026-04-13,2.0,433.046,425.4242,428.3939,420.0,480.0373,548.0898
2026-04-13 03:00:00,星期一,2026-04-13,3.0,403.417,421.8293,420.4647,410.0,476.2378,542.2889
2026-04-13 04:00:00,星期一,2026-04-13,4.0,358.488,423.9716,421.3096,412.5,473.9348,539.5723
2026-04-13 05:00:00,星期一,2026-04-13,5.0,358.631,434.5114,432.5756,418.0,476.589,540.3844
2026-04-13 06:00:00,星期一,2026-04-13,6.0,381.556,446.4317,506.83,507.05,489.9765,548.824
