market_date,endpoint_id,metric_name,metric_value,value_unit,dimension_json,raw_response_id
2026-06-20,10155,实时平均出清均价,153.000000,NULL,{},2144
2026-06-21,10150,实时/日前申报均价,91.940000,NULL,{},2154
2026-06-21,10152,日前平均出清均价,234.000000,NULL,{},2152
2026-06-21,10155,实时平均出清均价,117.000000,NULL,{},2153
2026-06-22,10150,实时/日前申报均价,84.670000,NULL,{},2163
2026-06-22,10152,日前平均出清均价,166.000000,NULL,{},2161
2026-06-22,10155,实时平均出清均价,96.000000,NULL,{},2162
2026-06-23,10150,实时/日前申报均价,99.550000,NULL,{},2172
2026-06-23,10152,日前平均出清均价,180.000000,NULL,{},2170
2026-06-23,10155,实时平均出清均价,177.000000,NULL,{},2171
2026-06-24,10150,实时/日前申报均价,102.610000,NULL,{},2181
2026-06-24,10152,日前平均出清均价,195.000000,NULL,{},2179
2026-06-24,10155,实时平均出清均价,233.000000,NULL,{},2180
2026-06-25,10150,实时/日前申报均价,120.070000,NULL,{},2190
2026-06-25,10152,日前平均出清均价,337.000000,NULL,{},2188
2026-06-25,10155,实时平均出清均价,337.000000,NULL,{},2189
2026-06-26,10150,实时/日前申报均价,119.040000,NULL,{},2199
2026-06-26,10152,日前平均出清均价,249.000000,NULL,{},2197
2026-06-26,10155,实时平均出清均价,227.000000,NULL,{},2198
2026-06-27,10150,实时/日前申报均价,119.520000,NULL,{},2208
2026-06-27,10152,日前平均出清均价,242.000000,NULL,{},2206
2026-06-27,10155,实时平均出清均价,229.000000,NULL,{},2207
2026-06-28,10150,实时/日前申报均价,109.660000,NULL,{},2217
2026-06-28,10152,日前平均出清均价,242.000000,NULL,{},2215
2026-06-28,10155,实时平均出清均价,223.000000,NULL,{},2216
2026-06-29,10150,实时/日前申报均价,109.720000,NULL,{},2226
2026-06-29,10152,日前平均出清均价,243.000000,NULL,{},2224
2026-06-29,10155,实时平均出清均价,211.000000,NULL,{},2225
2026-06-30,10150,实时/日前申报均价,107.100000,NULL,{},2235
2026-06-30,10152,日前平均出清均价,222.000000,NULL,{},2233
2026-06-30,10155,实时平均出清均价,227.000000,NULL,{},2234
2026-07-01,10150,实时/日前申报均价,109.780000,NULL,{},2244
2026-07-01,10152,日前平均出清均价,252.000000,NULL,{},2242
2026-07-01,10155,实时平均出清均价,263.000000,NULL,{},2243
2026-07-02,10150,实时/日前申报均价,83.750000,NULL,{},2253
2026-07-02,10152,日前平均出清均价,178.000000,NULL,{},2251
2026-07-02,10155,实时平均出清均价,126.000000,NULL,{},2252
2026-07-03,10150,实时/日前申报均价,76.090000,NULL,{},2262
2026-07-03,10152,日前平均出清均价,139.000000,NULL,{},2260
2026-07-03,10155,实时平均出清均价,117.000000,NULL,{},2261
2026-07-04,10150,实时/日前申报均价,67.320000,NULL,{},2271
2026-07-04,10152,日前平均出清均价,71.000000,NULL,{},2269
2026-07-04,10155,实时平均出清均价,51.000000,NULL,{},2270
2026-07-05,10150,实时/日前申报均价,72.910000,NULL,{},2280
2026-07-05,10152,日前平均出清均价,105.000000,NULL,{},2278
2026-07-05,10155,实时平均出清均价,77.000000,NULL,{},2279
2026-07-06,10150,实时/日前申报均价,97.360000,NULL,{},2289
2026-07-06,10152,日前平均出清均价,196.000000,NULL,{},2287
2026-07-06,10155,实时平均出清均价,204.000000,NULL,{},2288
2026-07-07,10150,实时/日前申报均价,108.370000,NULL,{},2298
2026-07-07,10152,日前平均出清均价,251.000000,NULL,{},2296
2026-07-07,10155,实时平均出清均价,253.000000,NULL,{},2297
2026-07-08,10150,实时/日前申报均价,79.850000,NULL,{},2307
2026-07-08,10152,日前平均出清均价,202.000000,NULL,{},2305
2026-07-08,10155,实时平均出清均价,188.000000,NULL,{},2306
2026-07-09,10150,实时/日前申报均价,91.340000,NULL,{},2316
2026-07-09,10152,日前平均出清均价,234.000000,NULL,{},2314
2026-07-09,10155,实时平均出清均价,182.000000,NULL,{},2315
2026-07-10,10150,实时/日前申报均价,103.340000,NULL,{},2325
2026-07-10,10152,日前平均出清均价,315.000000,NULL,{},2323
2026-07-10,10155,实时平均出清均价,314.000000,NULL,{},2324
2026-07-11,10150,实时/日前申报均价,106.580000,NULL,{},2334
2026-07-11,10152,日前平均出清均价,337.000000,NULL,{},2332
2026-07-11,10155,实时平均出清均价,315.000000,NULL,{},2333
2026-07-12,10150,实时/日前申报均价,107.050000,NULL,{},2343
2026-07-12,10152,日前平均出清均价,305.000000,NULL,{},2341
2026-07-12,10155,实时平均出清均价,212.000000,NULL,{},2342
2026-07-13,10150,实时/日前申报均价,104.670000,NULL,{},2352
2026-07-13,10152,日前平均出清均价,215.000000,NULL,{},2350
2026-07-13,10155,实时平均出清均价,227.000000,NULL,{},2351
2026-07-14,10150,实时/日前申报均价,108.950000,NULL,{},2361
2026-07-14,10152,日前平均出清均价,333.000000,NULL,{},2359
2026-07-14,10155,实时平均出清均价,276.000000,NULL,{},2360
2026-07-15,10150,实时/日前申报均价,104.560000,NULL,{},327
2026-07-15,10152,日前平均出清均价,261.000000,NULL,{},325
2026-07-15,10155,实时平均出清均价,296.000000,NULL,{},326
2026-07-16,10150,实时/日前申报均价,109.960000,NULL,{},336
2026-07-16,10152,日前平均出清均价,337.000000,NULL,{},334
2026-07-16,10155,实时平均出清均价,337.000000,NULL,{},335
2026-07-17,10150,实时/日前申报均价,84.830000,NULL,{},345
2026-07-17,10152,日前平均出清均价,187.000000,NULL,{},343
2026-07-17,10155,实时平均出清均价,158.000000,NULL,{},344
2026-07-18,10150,实时/日前申报均价,88.600000,NULL,{},354
2026-07-18,10152,日前平均出清均价,161.000000,NULL,{},352
2026-07-18,10155,实时平均出清均价,117.000000,NULL,{},353
2026-07-19,10150,实时/日前申报均价,106.400000,NULL,{},363
2026-07-19,10152,日前平均出清均价,212.000000,NULL,{},361
2026-07-19,10155,实时平均出清均价,248.000000,NULL,{},362
2026-07-20,10150,实时/日前申报均价,102.750000,NULL,{},372
2026-07-20,10152,日前平均出清均价,203.000000,NULL,{},370
2026-07-20,10155,实时平均出清均价,213.000000,NULL,{},371
2026-07-21,10150,实时/日前申报均价,88.500000,NULL,{},381
2026-07-21,10152,日前平均出清均价,199.000000,NULL,{},379
2026-07-21,10155,实时平均出清均价,148.000000,NULL,{},380
2026-07-22,10150,实时/日前申报均价,75.410000,NULL,{},390
2026-07-22,10152,日前平均出清均价,83.000000,NULL,{},388
2026-07-22,10155,实时平均出清均价,99.000000,NULL,{},389
2026-07-23,10150,实时/日前申报均价,69.040000,NULL,{},399
2026-07-23,10152,日前平均出清均价,66.000000,NULL,{},397
2026-07-23,10155,实时平均出清均价,89.000000,NULL,{},398
2026-07-24,10150,实时/日前申报均价,71.280000,NULL,{},408
2026-07-24,10152,日前平均出清均价,59.000000,NULL,{},406
2026-07-24,10155,实时平均出清均价,190.000000,NULL,{},407
2026-07-25,10150,实时/日前申报均价,72.770000,NULL,{},417
2026-07-25,10152,日前平均出清均价,61.000000,NULL,{},415
2026-07-25,10155,实时平均出清均价,121.000000,NULL,{},416
2026-07-26,10150,实时/日前申报均价,65.920000,NULL,{},426
2026-07-26,10152,日前平均出清均价,60.000000,NULL,{},424
2026-07-26,10155,实时平均出清均价,54.000000,NULL,{},425
2026-07-27,10150,实时/日前申报均价,67.980000,NULL,{},435
2026-07-27,10152,日前平均出清均价,64.000000,NULL,{},433
2026-07-27,10155,实时平均出清均价,79.000000,NULL,{},434
2026-07-28,10150,实时/日前申报均价,71.880000,NULL,{},444
2026-07-28,10152,日前平均出清均价,58.000000,NULL,{},442
2026-07-28,10155,实时平均出清均价,59.000000,NULL,{},443
2026-07-29,10150,实时/日前申报均价,72.130000,NULL,{},453
2026-07-29,10152,日前平均出清均价,57.000000,NULL,{},451
2026-07-29,10155,实时平均出清均价,49.000000,NULL,{},452
2026-07-30,10150,实时/日前申报均价,75.190000,NULL,{},462
2026-07-30,10152,日前平均出清均价,98.000000,NULL,{},460
2026-07-30,10155,实时平均出清均价,107.000000,NULL,{},461
2026-07-31,10150,实时/日前申报均价,111.210000,NULL,{},471
2026-07-31,10152,日前平均出清均价,324.000000,NULL,{},469
2026-07-31,10155,实时平均出清均价,337.000000,NULL,{},470
2026-08-01,10150,实时/日前申报均价,111.670000,NULL,{},480
2026-08-01,10152,日前平均出清均价,337.000000,NULL,{},478
2026-08-01,10155,实时平均出清均价,309.000000,NULL,{},479
2026-08-02,10150,实时/日前申报均价,110.920000,NULL,{},489
2026-08-02,10152,日前平均出清均价,337.000000,NULL,{},487
2026-08-02,10155,实时平均出清均价,297.000000,NULL,{},488
2026-08-03,10150,实时/日前申报均价,101.850000,NULL,{},498
2026-08-03,10152,日前平均出清均价,251.000000,NULL,{},496
2026-08-03,10155,实时平均出清均价,201.000000,NULL,{},497
2026-08-04,10150,实时/日前申报均价,101.190000,NULL,{},507
2026-08-04,10152,日前平均出清均价,226.000000,NULL,{},505
2026-08-04,10155,实时平均出清均价,208.000000,NULL,{},506
2026-08-05,10150,实时/日前申报均价,100.800000,NULL,{},516
2026-08-05,10152,日前平均出清均价,212.000000,NULL,{},514
2026-08-05,10155,实时平均出清均价,241.000000,NULL,{},515
2026-08-06,10150,实时/日前申报均价,85.440000,NULL,{},525
2026-08-06,10152,日前平均出清均价,201.000000,NULL,{},523
2026-08-06,10155,实时平均出清均价,199.000000,NULL,{},524
2026-08-07,10150,实时/日前申报均价,75.220000,NULL,{},534
2026-08-07,10152,日前平均出清均价,97.000000,NULL,{},532
2026-08-07,10155,实时平均出清均价,124.000000,NULL,{},533
2026-08-08,10150,实时/日前申报均价,74.100000,NULL,{},543
2026-08-08,10152,日前平均出清均价,54.000000,NULL,{},541
2026-08-08,10155,实时平均出清均价,81.000000,NULL,{},542
2026-08-09,10150,实时/日前申报均价,72.080000,NULL,{},552
2026-08-09,10152,日前平均出清均价,61.000000,NULL,{},550
2026-08-09,10155,实时平均出清均价,75.000000,NULL,{},551
2026-08-10,10150,实时/日前申报均价,86.580000,NULL,{},561
2026-08-10,10152,日前平均出清均价,175.000000,NULL,{},559
2026-08-10,10155,实时平均出清均价,196.000000,NULL,{},560
2026-08-11,10150,实时/日前申报均价,103.830000,NULL,{},570
2026-08-11,10152,日前平均出清均价,222.000000,NULL,{},568
2026-08-11,10155,实时平均出清均价,232.000000,NULL,{},569
2026-08-12,10150,实时/日前申报均价,103.920000,NULL,{},579
2026-08-12,10155,实时平均出清均价,234.000000,NULL,{},578
2026-08-13,10150,实时/日前申报均价,105.320000,NULL,{},588
2026-08-13,10152,日前平均出清均价,225.000000,NULL,{},586
2026-08-13,10155,实时平均出清均价,231.000000,NULL,{},587
2026-08-14,10150,实时/日前申报均价,104.710000,NULL,{},597
2026-08-14,10152,日前平均出清均价,226.000000,NULL,{},595
2026-08-14,10155,实时平均出清均价,229.000000,NULL,{},596
2026-08-15,10150,实时/日前申报均价,104.370000,NULL,{},98
2026-08-15,10152,日前平均出清均价,230.000000,NULL,{},99
2026-08-15,10155,实时平均出清均价,260.000000,NULL,{},101
2026-08-16,10150,实时/日前申报均价,105.100000,NULL,{},107
2026-08-16,10152,日前平均出清均价,248.000000,NULL,{},108
2026-08-16,10155,实时平均出清均价,259.000000,NULL,{},110
2026-08-17,10150,实时/日前申报均价,111.520000,NULL,{},116
2026-08-17,10152,日前平均出清均价,337.000000,NULL,{},117
2026-08-17,10155,实时平均出清均价,313.000000,NULL,{},119
2026-08-18,10150,实时/日前申报均价,105.330000,NULL,{},125
2026-08-18,10152,日前平均出清均价,280.000000,NULL,{},126
2026-08-18,10155,实时平均出清均价,274.000000,NULL,{},128
2026-08-19,10150,实时/日前申报均价,80.850000,NULL,{},134
2026-08-19,10152,日前平均出清均价,153.000000,NULL,{},135
2026-08-19,10155,实时平均出清均价,142.000000,NULL,{},137
2026-08-20,10150,实时/日前申报均价,71.880000,NULL,{},143
2026-08-20,10152,日前平均出清均价,70.000000,NULL,{},144
2026-08-20,10155,实时平均出清均价,59.000000,NULL,{},146
2026-08-21,10150,实时/日前申报均价,79.430000,NULL,{},152
2026-08-21,10152,日前平均出清均价,66.000000,NULL,{},153
2026-08-21,10155,实时平均出清均价,85.000000,NULL,{},155
2026-08-22,10150,实时/日前申报均价,87.680000,NULL,{},161
2026-08-22,10152,日前平均出清均价,199.000000,NULL,{},162
2026-08-22,10155,实时平均出清均价,213.000000,NULL,{},164
2026-08-23,10150,实时/日前申报均价,116.540000,NULL,{},170
2026-08-23,10152,日前平均出清均价,337.000000,NULL,{},171
2026-08-23,10155,实时平均出清均价,337.000000,NULL,{},173
2026-08-24,10150,实时/日前申报均价,87.920000,NULL,{},179
2026-08-24,10152,日前平均出清均价,152.000000,NULL,{},180
2026-08-24,10155,实时平均出清均价,219.000000,NULL,{},182
2026-08-25,10150,实时/日前申报均价,80.940000,NULL,{},188
2026-08-25,10152,日前平均出清均价,121.000000,NULL,{},189
2026-08-25,10155,实时平均出清均价,178.000000,NULL,{},191
2026-08-26,10150,实时/日前申报均价,113.470000,NULL,{},197
2026-08-26,10152,日前平均出清均价,335.000000,NULL,{},198
2026-08-26,10155,实时平均出清均价,337.000000,NULL,{},200
2026-08-27,10150,实时/日前申报均价,118.400000,NULL,{},206
2026-08-27,10152,日前平均出清均价,337.000000,NULL,{},207
2026-08-27,10155,实时平均出清均价,337.000000,NULL,{},209
2026-08-28,10150,实时/日前申报均价,118.400000,NULL,{},215
2026-08-28,10152,日前平均出清均价,337.000000,NULL,{},216
2026-08-28,10155,实时平均出清均价,337.000000,NULL,{},218
2026-08-29,10150,实时/日前申报均价,110.270000,NULL,{},224
2026-08-29,10152,日前平均出清均价,275.000000,NULL,{},225
2026-08-29,10155,实时平均出清均价,285.000000,NULL,{},227
2026-08-30,10150,实时/日前申报均价,104.640000,NULL,{},233
2026-08-30,10152,日前平均出清均价,283.000000,NULL,{},234
2026-08-30,10155,实时平均出清均价,265.000000,NULL,{},236
2026-08-31,10150,实时/日前申报均价,85.450000,NULL,{},242
2026-08-31,10152,日前平均出清均价,190.000000,NULL,{},243
2026-08-31,10155,实时平均出清均价,212.000000,NULL,{},245
2026-09-01,10150,实时/日前申报均价,76.260000,NULL,{},251
2026-09-01,10152,日前平均出清均价,120.000000,NULL,{},252
2026-09-01,10155,实时平均出清均价,118.000000,NULL,{},254
2026-09-02,10150,实时/日前申报均价,71.260000,NULL,{},260
2026-09-02,10152,日前平均出清均价,45.000000,NULL,{},261
2026-09-02,10155,实时平均出清均价,84.000000,NULL,{},263
2026-09-03,10150,实时/日前申报均价,72.890000,NULL,{},269
2026-09-03,10152,日前平均出清均价,42.000000,NULL,{},270
2026-09-03,10155,实时平均出清均价,80.000000,NULL,{},272
2026-09-04,10150,实时/日前申报均价,71.100000,NULL,{},278
2026-09-04,10152,日前平均出清均价,93.000000,NULL,{},279
2026-09-04,10155,实时平均出清均价,96.000000,NULL,{},281
2026-09-05,10150,实时/日前申报均价,72.110000,NULL,{},287
2026-09-05,10152,日前平均出清均价,111.000000,NULL,{},288
2026-09-05,10155,实时平均出清均价,203.000000,NULL,{},290
2026-09-06,10150,实时/日前申报均价,92.610000,NULL,{},296
2026-09-06,10152,日前平均出清均价,143.000000,NULL,{},297
2026-09-06,10155,实时平均出清均价,271.000000,NULL,{},299
2026-09-07,10155,实时平均出清均价,337.000000,NULL,{},38
2026-09-08,10150,实时/日前申报均价,111.560000,NULL,{},44
2026-09-08,10152,日前平均出清均价,337.000000,NULL,{},45
2026-09-08,10155,实时平均出清均价,337.000000,NULL,{},47
2026-09-09,10150,实时/日前申报均价,111.960000,NULL,{},53
2026-09-09,10152,日前平均出清均价,337.000000,NULL,{},54
2026-09-09,10155,实时平均出清均价,323.000000,NULL,{},56
2026-09-10,10150,实时/日前申报均价,109.740000,NULL,{},62
2026-09-10,10152,日前平均出清均价,295.000000,NULL,{},63
2026-09-10,10155,实时平均出清均价,336.000000,NULL,{},65
2026-09-11,10150,实时/日前申报均价,111.880000,NULL,{},71
2026-09-11,10152,日前平均出清均价,257.000000,NULL,{},72
2026-09-11,10155,实时平均出清均价,270.000000,NULL,{},74
2026-09-12,10150,实时/日前申报均价,114.600000,NULL,{},80
2026-09-12,10152,日前平均出清均价,337.000000,NULL,{},81
2026-09-12,10155,实时平均出清均价,332.000000,NULL,{},83
2026-09-13,10150,实时/日前申报均价,112.080000,NULL,{},89
2026-09-13,10152,日前平均出清均价,305.000000,NULL,{},90
2026-09-13,10155,实时平均出清均价,338.000000,NULL,{},92
2026-09-14,10150,实时/日前申报均价,112.250000,NULL,{},606
2026-09-14,10152,日前平均出清均价,210.000000,NULL,{},604
2026-09-14,10155,实时平均出清均价,235.000000,NULL,{},605
2026-09-15,10150,实时/日前申报均价,80.150000,NULL,{},2658
2026-09-15,10152,日前平均出清均价,114.000000,NULL,{},2656
2026-09-15,10155,实时平均出清均价,156.000000,NULL,{},2657
2026-09-16,10150,实时/日前申报均价,72.520000,NULL,{},2667
2026-09-16,10152,日前平均出清均价,110.000000,NULL,{},2665
2026-09-16,10155,实时平均出清均价,67.000000,NULL,{},2666
2026-09-17,10150,实时/日前申报均价,76.060000,NULL,{},2676
2026-09-17,10152,日前平均出清均价,71.000000,NULL,{},2674
2026-09-17,10155,实时平均出清均价,104.000000,NULL,{},2675
2026-09-18,10150,实时/日前申报均价,76.300000,NULL,{},14264
2026-09-18,10152,日前平均出清均价,41.000000,NULL,{},14262
2026-09-18,10155,实时平均出清均价,94.000000,NULL,{},14263
