task,target_day,business_day,business_period,ds,hour_business,period,y_true,actual_available_at,source_file
realtime,2026-08-16,2026-08-16,15,2026-08-16 03:45:00,4,1_32,375.0,2026-09-19T09:56:40.707667+00:00,D:\作业\大创_挑战杯_互联网\大学生创新创业计划\大创实现\其他资料\electricity_forecast_model2.5\data\96\authoritative\pmos_96_全量.csv
realtime,2026-08-16,2026-08-16,16,2026-08-16 04:00:00,4,1_32,374.5,2026-09-19T09:56:40.707667+00:00,D:\作业\大创_挑战杯_互联网\大学生创新创业计划\大创实现\其他资料\electricity_forecast_model2.5\data\96\authoritative\pmos_96_全量.csv
realtime,2026-08-16,2026-08-16,17,2026-08-16 04:15:00,5,1_32,374.5,2026-09-19T09:56:40.707667+00:00,D:\作业\大创_挑战杯_互联网\大学生创新创业计划\大创实现\其他资料\electricity_forecast_model2.5\data\96\authoritative\pmos_96_全量.csv
realtime,2026-08-16,2026-08-16,96,2026-08-17 00:00:00,24,65_96,373.333,2026-09-19T09:56:40.707667+00:00,D:\作业\大创_挑战杯_互联网\大学生创新创业计划\大创实现\其他资料\electricity_forecast_model2.5\data\96\authoritative\pmos_96_全量.csv
realtime,2026-08-16,2026-08-16,35,2026-08-16 08:45:00,9,33_64,-80.0,2026-09-19T09:56:40.707667+00:00,D:\作业\大创_挑战杯_互联网\大学生创新创业计划\大创实现\其他资料\electricity_forecast_model2.5\data\96\authoritative\pmos_96_全量.csv
realtime,2026-08-16,2026-08-16,3,2026-08-16 00:45:00,1,1_32,380.0,2026-09-19T09:56:40.707667+00:00,D:\作业\大创_挑战杯_互联网\大学生创新创业计划\大创实现\其他资料\electricity_forecast_model2.5\data\96\authoritative\pmos_96_全量.csv
realtime,2026-08-16,2026-08-16,44,2026-08-16 11:00:00,11,33_64,336.912,2026-09-19T09:56:40.707667+00:00,D:\作业\大创_挑战杯_互联网\大学生创新创业计划\大创实现\其他资料\electricity_forecast_model2.5\data\96\authoritative\pmos_96_全量.csv
realtime,2026-08-16,2026-08-16,38,2026-08-16 09:30:00,10,33_64,267.496,2026-09-19T09:56:40.707667+00:00,D:\作业\大创_挑战杯_互联网\大学生创新创业计划\大创实现\其他资料\electricity_forecast_model2.5\data\96\authoritative\pmos_96_全量.csv
realtime,2026-08-16,2026-08-16,8,2026-08-16 02:00:00,2,1_32,385.0,2026-09-19T09:56:40.707667+00:00,D:\作业\大创_挑战杯_互联网\大学生创新创业计划\大创实现\其他资料\electricity_forecast_model2.5\data\96\authoritative\pmos_96_全量.csv
realtime,2026-08-16,2026-08-16,4,2026-08-16 01:00:00,1,1_32,380.0,2026-09-19T09:56:40.707667+00:00,D:\作业\大创_挑战杯_互联网\大学生创新创业计划\大创实现\其他资料\electricity_forecast_model2.5\data\96\authoritative\pmos_96_全量.csv
realtime,2026-08-16,2026-08-16,12,2026-08-16 03:00:00,3,1_32,376.0,2026-09-19T09:56:40.707667+00:00,D:\作业\大创_挑战杯_互联网\大学生创新创业计划\大创实现\其他资料\electricity_forecast_model2.5\data\96\authoritative\pmos_96_全量.csv
realtime,2026-08-16,2026-08-16,10,2026-08-16 02:30:00,3,1_32,376.667,2026-09-19T09:56:40.707667+00:00,D:\作业\大创_挑战杯_互联网\大学生创新创业计划\大创实现\其他资料\electricity_forecast_model2.5\data\96\authoritative\pmos_96_全量.csv
realtime,2026-08-16,2026-08-16,25,2026-08-16 06:15:00,7,1_32,370.0,2026-09-19T09:56:40.707667+00:00,D:\作业\大创_挑战杯_互联网\大学生创新创业计划\大创实现\其他资料\electricity_forecast_model2.5\data\96\authoritative\pmos_96_全量.csv
realtime,2026-08-16,2026-08-16,27,2026-08-16 06:45:00,7,1_32,359.0,2026-09-19T09:56:40.707667+00:00,D:\作业\大创_挑战杯_互联网\大学生创新创业计划\大创实现\其他资料\electricity_forecast_model2.5\data\96\authoritative\pmos_96_全量.csv
realtime,2026-08-16,2026-08-16,32,2026-08-16 08:00:00,8,1_32,-80.0,2026-09-19T09:56:40.707667+00:00,D:\作业\大创_挑战杯_互联网\大学生创新创业计划\大创实现\其他资料\electricity_forecast_model2.5\data\96\authoritative\pmos_96_全量.csv
realtime,2026-08-16,2026-08-16,18,2026-08-16 04:30:00,5,1_32,375.0,2026-09-19T09:56:40.707667+00:00,D:\作业\大创_挑战杯_互联网\大学生创新创业计划\大创实现\其他资料\electricity_forecast_model2.5\data\96\authoritative\pmos_96_全量.csv
realtime,2026-08-16,2026-08-16,30,2026-08-16 07:30:00,8,1_32,340.875,2026-09-19T09:56:40.707667+00:00,D:\作业\大创_挑战杯_互联网\大学生创新创业计划\大创实现\其他资料\electricity_forecast_model2.5\data\96\authoritative\pmos_96_全量.csv
realtime,2026-08-16,2026-08-16,31,2026-08-16 07:45:00,8,1_32,321.909,2026-09-19T09:56:40.707667+00:00,D:\作业\大创_挑战杯_互联网\大学生创新创业计划\大创实现\其他资料\electricity_forecast_model2.5\data\96\authoritative\pmos_96_全量.csv
realtime,2026-08-16,2026-08-16,33,2026-08-16 08:15:00,9,33_64,-80.0,2026-09-19T09:56:40.707667+00:00,D:\作业\大创_挑战杯_互联网\大学生创新创业计划\大创实现\其他资料\electricity_forecast_model2.5\data\96\authoritative\pmos_96_全量.csv
realtime,2026-08-16,2026-08-16,46,2026-08-16 11:30:00,12,33_64,222.928,2026-09-19T09:56:40.707667+00:00,D:\作业\大创_挑战杯_互联网\大学生创新创业计划\大创实现\其他资料\electricity_forecast_model2.5\data\96\authoritative\pmos_96_全量.csv
realtime,2026-08-16,2026-08-16,6,2026-08-16 01:30:00,2,1_32,404.28,2026-09-19T09:56:40.707667+00:00,D:\作业\大创_挑战杯_互联网\大学生创新创业计划\大创实现\其他资料\electricity_forecast_model2.5\data\96\authoritative\pmos_96_全量.csv
realtime,2026-08-16,2026-08-16,20,2026-08-16 05:00:00,5,1_32,375.0,2026-09-19T09:56:40.707667+00:00,D:\作业\大创_挑战杯_互联网\大学生创新创业计划\大创实现\其他资料\electricity_forecast_model2.5\data\96\authoritative\pmos_96_全量.csv
realtime,2026-08-16,2026-08-16,39,2026-08-16 09:45:00,10,33_64,296.964,2026-09-19T09:56:40.707667+00:00,D:\作业\大创_挑战杯_互联网\大学生创新创业计划\大创实现\其他资料\electricity_forecast_model2.5\data\96\authoritative\pmos_96_全量.csv
realtime,2026-08-16,2026-08-16,40,2026-08-16 10:00:00,10,33_64,260.4,2026-09-19T09:56:40.707667+00:00,D:\作业\大创_挑战杯_互联网\大学生创新创业计划\大创实现\其他资料\electricity_forecast_model2.5\data\96\authoritative\pmos_96_全量.csv
realtime,2026-08-16,2026-08-16,42,2026-08-16 10:30:00,11,33_64,266.828,2026-09-19T09:56:40.707667+00:00,D:\作业\大创_挑战杯_互联网\大学生创新创业计划\大创实现\其他资料\electricity_forecast_model2.5\data\96\authoritative\pmos_96_全量.csv
realtime,2026-08-16,2026-08-16,43,2026-08-16 10:45:00,11,33_64,321.228,2026-09-19T09:56:40.707667+00:00,D:\作业\大创_挑战杯_互联网\大学生创新创业计划\大创实现\其他资料\electricity_forecast_model2.5\data\96\authoritative\pmos_96_全量.csv
realtime,2026-08-16,2026-08-16,45,2026-08-16 11:15:00,12,33_64,257.0,2026-09-19T09:56:40.707667+00:00,D:\作业\大创_挑战杯_互联网\大学生创新创业计划\大创实现\其他资料\electricity_forecast_model2.5\data\96\authoritative\pmos_96_全量.csv
realtime,2026-08-16,2026-08-16,19,2026-08-16 04:45:00,5,1_32,375.0,2026-09-19T09:56:40.707667+00:00,D:\作业\大创_挑战杯_互联网\大学生创新创业计划\大创实现\其他资料\electricity_forecast_model2.5\data\96\authoritative\pmos_96_全量.csv
realtime,2026-08-16,2026-08-16,23,2026-08-16 05:45:00,6,1_32,380.0,2026-09-19T09:56:40.707667+00:00,D:\作业\大创_挑战杯_互联网\大学生创新创业计划\大创实现\其他资料\electricity_forecast_model2.5\data\96\authoritative\pmos_96_全量.csv
realtime,2026-08-16,2026-08-16,36,2026-08-16 09:00:00,9,33_64,0.0,2026-09-19T09:56:40.707667+00:00,D:\作业\大创_挑战杯_互联网\大学生创新创业计划\大创实现\其他资料\electricity_forecast_model2.5\data\96\authoritative\pmos_96_全量.csv
realtime,2026-08-16,2026-08-16,28,2026-08-16 07:00:00,7,1_32,355.0,2026-09-19T09:56:40.707667+00:00,D:\作业\大创_挑战杯_互联网\大学生创新创业计划\大创实现\其他资料\electricity_forecast_model2.5\data\96\authoritative\pmos_96_全量.csv
realtime,2026-08-16,2026-08-16,41,2026-08-16 10:15:00,11,33_64,242.439,2026-09-19T09:56:40.707667+00:00,D:\作业\大创_挑战杯_互联网\大学生创新创业计划\大创实现\其他资料\electricity_forecast_model2.5\data\96\authoritative\pmos_96_全量.csv
realtime,2026-08-16,2026-08-16,63,2026-08-16 15:45:00,16,33_64,370.0,2026-09-19T09:56:40.707667+00:00,D:\作业\大创_挑战杯_互联网\大学生创新创业计划\大创实现\其他资料\electricity_forecast_model2.5\data\96\authoritative\pmos_96_全量.csv
realtime,2026-08-16,2026-08-16,91,2026-08-16 22:45:00,23,65_96,373.333,2026-09-19T09:56:40.707667+00:00,D:\作业\大创_挑战杯_互联网\大学生创新创业计划\大创实现\其他资料\electricity_forecast_model2.5\data\96\authoritative\pmos_96_全量.csv
realtime,2026-08-16,2026-08-16,48,2026-08-16 12:00:00,12,33_64,162.666,2026-09-19T09:56:40.707667+00:00,D:\作业\大创_挑战杯_互联网\大学生创新创业计划\大创实现\其他资料\electricity_forecast_model2.5\data\96\authoritative\pmos_96_全量.csv
realtime,2026-08-16,2026-08-16,82,2026-08-16 20:30:00,21,65_96,372.0,2026-09-19T09:56:40.707667+00:00,D:\作业\大创_挑战杯_互联网\大学生创新创业计划\大创实现\其他资料\electricity_forecast_model2.5\data\96\authoritative\pmos_96_全量.csv
realtime,2026-08-16,2026-08-16,58,2026-08-16 14:30:00,15,33_64,379.128,2026-09-19T09:56:40.707667+00:00,D:\作业\大创_挑战杯_互联网\大学生创新创业计划\大创实现\其他资料\electricity_forecast_model2.5\data\96\authoritative\pmos_96_全量.csv
realtime,2026-08-16,2026-08-16,53,2026-08-16 13:15:00,14,33_64,332.523,2026-09-19T09:56:40.707667+00:00,D:\作业\大创_挑战杯_互联网\大学生创新创业计划\大创实现\其他资料\electricity_forecast_model2.5\data\96\authoritative\pmos_96_全量.csv
realtime,2026-08-16,2026-08-16,54,2026-08-16 13:30:00,14,33_64,336.378,2026-09-19T09:56:40.707667+00:00,D:\作业\大创_挑战杯_互联网\大学生创新创业计划\大创实现\其他资料\electricity_forecast_model2.5\data\96\authoritative\pmos_96_全量.csv
realtime,2026-08-16,2026-08-16,55,2026-08-16 13:45:00,14,33_64,249.213,2026-09-19T09:56:40.707667+00:00,D:\作业\大创_挑战杯_互联网\大学生创新创业计划\大创实现\其他资料\electricity_forecast_model2.5\data\96\authoritative\pmos_96_全量.csv
realtime,2026-08-16,2026-08-16,56,2026-08-16 14:00:00,14,33_64,295.322,2026-09-19T09:56:40.707667+00:00,D:\作业\大创_挑战杯_互联网\大学生创新创业计划\大创实现\其他资料\electricity_forecast_model2.5\data\96\authoritative\pmos_96_全量.csv
realtime,2026-08-16,2026-08-16,57,2026-08-16 14:15:00,15,33_64,380.854,2026-09-19T09:56:40.707667+00:00,D:\作业\大创_挑战杯_互联网\大学生创新创业计划\大创实现\其他资料\electricity_forecast_model2.5\data\96\authoritative\pmos_96_全量.csv
realtime,2026-08-16,2026-08-16,50,2026-08-16 12:30:00,13,33_64,335.0,2026-09-19T09:56:40.707667+00:00,D:\作业\大创_挑战杯_互联网\大学生创新创业计划\大创实现\其他资料\electricity_forecast_model2.5\data\96\authoritative\pmos_96_全量.csv
realtime,2026-08-16,2026-08-16,61,2026-08-16 15:15:00,16,33_64,364.0,2026-09-19T09:56:40.707667+00:00,D:\作业\大创_挑战杯_互联网\大学生创新创业计划\大创实现\其他资料\electricity_forecast_model2.5\data\96\authoritative\pmos_96_全量.csv
realtime,2026-08-16,2026-08-16,51,2026-08-16 12:45:00,13,33_64,335.0,2026-09-19T09:56:40.707667+00:00,D:\作业\大创_挑战杯_互联网\大学生创新创业计划\大创实现\其他资料\electricity_forecast_model2.5\data\96\authoritative\pmos_96_全量.csv
realtime,2026-08-16,2026-08-16,83,2026-08-16 20:45:00,21,65_96,374.0,2026-09-19T09:56:40.707667+00:00,D:\作业\大创_挑战杯_互联网\大学生创新创业计划\大创实现\其他资料\electricity_forecast_model2.5\data\96\authoritative\pmos_96_全量.csv
realtime,2026-08-16,2026-08-16,66,2026-08-16 16:30:00,17,65_96,372.489,2026-09-19T09:56:40.707667+00:00,D:\作业\大创_挑战杯_互联网\大学生创新创业计划\大创实现\其他资料\electricity_forecast_model2.5\data\96\authoritative\pmos_96_全量.csv
realtime,2026-08-16,2026-08-16,67,2026-08-16 16:45:00,17,65_96,368.0,2026-09-19T09:56:40.707667+00:00,D:\作业\大创_挑战杯_互联网\大学生创新创业计划\大创实现\其他资料\electricity_forecast_model2.5\data\96\authoritative\pmos_96_全量.csv
realtime,2026-08-16,2026-08-16,68,2026-08-16 17:00:00,17,65_96,366.877,2026-09-19T09:56:40.707667+00:00,D:\作业\大创_挑战杯_互联网\大学生创新创业计划\大创实现\其他资料\electricity_forecast_model2.5\data\96\authoritative\pmos_96_全量.csv
realtime,2026-08-16,2026-08-16,69,2026-08-16 17:15:00,18,65_96,368.333,2026-09-19T09:56:40.707667+00:00,D:\作业\大创_挑战杯_互联网\大学生创新创业计划\大创实现\其他资料\electricity_forecast_model2.5\data\96\authoritative\pmos_96_全量.csv
realtime,2026-08-16,2026-08-16,70,2026-08-16 17:30:00,18,65_96,369.495,2026-09-19T09:56:40.707667+00:00,D:\作业\大创_挑战杯_互联网\大学生创新创业计划\大创实现\其他资料\electricity_forecast_model2.5\data\96\authoritative\pmos_96_全量.csv
realtime,2026-08-16,2026-08-16,62,2026-08-16 15:30:00,16,33_64,360.0,2026-09-19T09:56:40.707667+00:00,D:\作业\大创_挑战杯_互联网\大学生创新创业计划\大创实现\其他资料\electricity_forecast_model2.5\data\96\authoritative\pmos_96_全量.csv
realtime,2026-08-16,2026-08-16,71,2026-08-16 17:45:00,18,65_96,370.75,2026-09-19T09:56:40.707667+00:00,D:\作业\大创_挑战杯_互联网\大学生创新创业计划\大创实现\其他资料\electricity_forecast_model2.5\data\96\authoritative\pmos_96_全量.csv
realtime,2026-08-16,2026-08-16,94,2026-08-16 23:30:00,24,65_96,375.0,2026-09-19T09:56:40.707667+00:00,D:\作业\大创_挑战杯_互联网\大学生创新创业计划\大创实现\其他资料\electricity_forecast_model2.5\data\96\authoritative\pmos_96_全量.csv
realtime,2026-08-16,2026-08-16,65,2026-08-16 16:15:00,17,65_96,369.0,2026-09-19T09:56:40.707667+00:00,D:\作业\大创_挑战杯_互联网\大学生创新创业计划\大创实现\其他资料\electricity_forecast_model2.5\data\96\authoritative\pmos_96_全量.csv
realtime,2026-08-16,2026-08-16,81,2026-08-16 20:15:00,21,65_96,370.0,2026-09-19T09:56:40.707667+00:00,D:\作业\大创_挑战杯_互联网\大学生创新创业计划\大创实现\其他资料\electricity_forecast_model2.5\data\96\authoritative\pmos_96_全量.csv
realtime,2026-08-16,2026-08-16,93,2026-08-16 23:15:00,24,65_96,373.333,2026-09-19T09:56:40.707667+00:00,D:\作业\大创_挑战杯_互联网\大学生创新创业计划\大创实现\其他资料\electricity_forecast_model2.5\data\96\authoritative\pmos_96_全量.csv
realtime,2026-08-16,2026-08-16,84,2026-08-16 21:00:00,21,65_96,372.0,2026-09-19T09:56:40.707667+00:00,D:\作业\大创_挑战杯_互联网\大学生创新创业计划\大创实现\其他资料\electricity_forecast_model2.5\data\96\authoritative\pmos_96_全量.csv
realtime,2026-08-16,2026-08-16,64,2026-08-16 16:00:00,16,33_64,374.0,2026-09-19T09:56:40.707667+00:00,D:\作业\大创_挑战杯_互联网\大学生创新创业计划\大创实现\其他资料\electricity_forecast_model2.5\data\96\authoritative\pmos_96_全量.csv
realtime,2026-08-16,2026-08-16,60,2026-08-16 15:00:00,15,33_64,370.0,2026-09-19T09:56:40.707667+00:00,D:\作业\大创_挑战杯_互联网\大学生创新创业计划\大创实现\其他资料\electricity_forecast_model2.5\data\96\authoritative\pmos_96_全量.csv
realtime,2026-08-16,2026-08-16,87,2026-08-16 21:45:00,22,65_96,372.0,2026-09-19T09:56:40.707667+00:00,D:\作业\大创_挑战杯_互联网\大学生创新创业计划\大创实现\其他资料\electricity_forecast_model2.5\data\96\authoritative\pmos_96_全量.csv
realtime,2026-08-16,2026-08-16,73,2026-08-16 18:15:00,19,65_96,373.333,2026-09-19T09:56:40.707667+00:00,D:\作业\大创_挑战杯_互联网\大学生创新创业计划\大创实现\其他资料\electricity_forecast_model2.5\data\96\authoritative\pmos_96_全量.csv
realtime,2026-08-16,2026-08-16,72,2026-08-16 18:00:00,18,65_96,372.351,2026-09-19T09:56:40.707667+00:00,D:\作业\大创_挑战杯_互联网\大学生创新创业计划\大创实现\其他资料\electricity_forecast_model2.5\data\96\authoritative\pmos_96_全量.csv
realtime,2026-08-16,2026-08-16,74,2026-08-16 18:30:00,19,65_96,371.0,2026-09-19T09:56:40.707667+00:00,D:\作业\大创_挑战杯_互联网\大学生创新创业计划\大创实现\其他资料\electricity_forecast_model2.5\data\96\authoritative\pmos_96_全量.csv
realtime,2026-08-16,2026-08-16,59,2026-08-16 14:45:00,15,33_64,376.0,2026-09-19T09:56:40.707667+00:00,D:\作业\大创_挑战杯_互联网\大学生创新创业计划\大创实现\其他资料\electricity_forecast_model2.5\data\96\authoritative\pmos_96_全量.csv
realtime,2026-08-16,2026-08-16,77,2026-08-16 19:15:00,20,65_96,373.478,2026-09-19T09:56:40.707667+00:00,D:\作业\大创_挑战杯_互联网\大学生创新创业计划\大创实现\其他资料\electricity_forecast_model2.5\data\96\authoritative\pmos_96_全量.csv
realtime,2026-08-16,2026-08-16,79,2026-08-16 19:45:00,20,65_96,373.046,2026-09-19T09:56:40.707667+00:00,D:\作业\大创_挑战杯_互联网\大学生创新创业计划\大创实现\其他资料\electricity_forecast_model2.5\data\96\authoritative\pmos_96_全量.csv
realtime,2026-08-16,2026-08-16,80,2026-08-16 20:00:00,20,65_96,370.0,2026-09-19T09:56:40.707667+00:00,D:\作业\大创_挑战杯_互联网\大学生创新创业计划\大创实现\其他资料\electricity_forecast_model2.5\data\96\authoritative\pmos_96_全量.csv
realtime,2026-08-16,2026-08-16,75,2026-08-16 18:45:00,19,65_96,372.559,2026-09-19T09:56:40.707667+00:00,D:\作业\大创_挑战杯_互联网\大学生创新创业计划\大创实现\其他资料\electricity_forecast_model2.5\data\96\authoritative\pmos_96_全量.csv
realtime,2026-08-16,2026-08-16,49,2026-08-16 12:15:00,13,33_64,323.304,2026-09-19T09:56:40.707667+00:00,D:\作业\大创_挑战杯_互联网\大学生创新创业计划\大创实现\其他资料\electricity_forecast_model2.5\data\96\authoritative\pmos_96_全量.csv
realtime,2026-08-16,2026-08-16,76,2026-08-16 19:00:00,19,65_96,372.609,2026-09-19T09:56:40.707667+00:00,D:\作业\大创_挑战杯_互联网\大学生创新创业计划\大创实现\其他资料\electricity_forecast_model2.5\data\96\authoritative\pmos_96_全量.csv
realtime,2026-08-16,2026-08-16,89,2026-08-16 22:15:00,23,65_96,376.667,2026-09-19T09:56:40.707667+00:00,D:\作业\大创_挑战杯_互联网\大学生创新创业计划\大创实现\其他资料\electricity_forecast_model2.5\data\96\authoritative\pmos_96_全量.csv
realtime,2026-08-16,2026-08-16,88,2026-08-16 22:00:00,22,65_96,372.0,2026-09-19T09:56:40.707667+00:00,D:\作业\大创_挑战杯_互联网\大学生创新创业计划\大创实现\其他资料\electricity_forecast_model2.5\data\96\authoritative\pmos_96_全量.csv
realtime,2026-08-16,2026-08-16,52,2026-08-16 13:00:00,13,33_64,272.343,2026-09-19T09:56:40.707667+00:00,D:\作业\大创_挑战杯_互联网\大学生创新创业计划\大创实现\其他资料\electricity_forecast_model2.5\data\96\authoritative\pmos_96_全量.csv
realtime,2026-08-16,2026-08-16,90,2026-08-16 22:30:00,23,65_96,374.2,2026-09-19T09:56:40.707667+00:00,D:\作业\大创_挑战杯_互联网\大学生创新创业计划\大创实现\其他资料\electricity_forecast_model2.5\data\96\authoritative\pmos_96_全量.csv
realtime,2026-08-16,2026-08-16,85,2026-08-16 21:15:00,22,65_96,372.0,2026-09-19T09:56:40.707667+00:00,D:\作业\大创_挑战杯_互联网\大学生创新创业计划\大创实现\其他资料\electricity_forecast_model2.5\data\96\authoritative\pmos_96_全量.csv
realtime,2026-08-16,2026-08-16,78,2026-08-16 19:30:00,20,65_96,372.0,2026-09-19T09:56:40.707667+00:00,D:\作业\大创_挑战杯_互联网\大学生创新创业计划\大创实现\其他资料\electricity_forecast_model2.5\data\96\authoritative\pmos_96_全量.csv
realtime,2026-08-16,2026-08-16,24,2026-08-16 06:00:00,6,1_32,375.0,2026-09-19T09:56:40.707667+00:00,D:\作业\大创_挑战杯_互联网\大学生创新创业计划\大创实现\其他资料\electricity_forecast_model2.5\data\96\authoritative\pmos_96_全量.csv
realtime,2026-08-16,2026-08-16,92,2026-08-16 23:00:00,23,65_96,371.667,2026-09-19T09:56:40.707667+00:00,D:\作业\大创_挑战杯_互联网\大学生创新创业计划\大创实现\其他资料\electricity_forecast_model2.5\data\96\authoritative\pmos_96_全量.csv
realtime,2026-08-16,2026-08-16,86,2026-08-16 21:30:00,22,65_96,372.0,2026-09-19T09:56:40.707667+00:00,D:\作业\大创_挑战杯_互联网\大学生创新创业计划\大创实现\其他资料\electricity_forecast_model2.5\data\96\authoritative\pmos_96_全量.csv
realtime,2026-09-18,2026-09-18,10,2026-09-18 02:30:00,3,1_32,463.0,2026-09-20T04:44:10.165858+00:00,D:\作业\大创_挑战杯_互联网\大学生创新创业计划\大创实现\其他资料\electricity_forecast_model2.5\data\96\authoritative\pmos_96_全量.csv
realtime,2026-09-18,2026-09-18,6,2026-09-18 01:30:00,2,1_32,460.6,2026-09-20T04:44:10.165858+00:00,D:\作业\大创_挑战杯_互联网\大学生创新创业计划\大创实现\其他资料\electricity_forecast_model2.5\data\96\authoritative\pmos_96_全量.csv
realtime,2026-09-18,2026-09-18,5,2026-09-18 01:15:00,2,1_32,465.0,2026-09-20T04:44:10.165858+00:00,D:\作业\大创_挑战杯_互联网\大学生创新创业计划\大创实现\其他资料\electricity_forecast_model2.5\data\96\authoritative\pmos_96_全量.csv
realtime,2026-09-18,2026-09-18,4,2026-09-18 01:00:00,1,1_32,473.0,2026-09-20T04:44:10.165858+00:00,D:\作业\大创_挑战杯_互联网\大学生创新创业计划\大创实现\其他资料\electricity_forecast_model2.5\data\96\authoritative\pmos_96_全量.csv
realtime,2026-09-18,2026-09-18,3,2026-09-18 00:45:00,1,1_32,475.0,2026-09-20T04:44:10.165858+00:00,D:\作业\大创_挑战杯_互联网\大学生创新创业计划\大创实现\其他资料\electricity_forecast_model2.5\data\96\authoritative\pmos_96_全量.csv
realtime,2026-09-18,2026-09-18,21,2026-09-18 05:15:00,6,1_32,475.0,2026-09-20T04:44:10.165858+00:00,D:\作业\大创_挑战杯_互联网\大学生创新创业计划\大创实现\其他资料\electricity_forecast_model2.5\data\96\authoritative\pmos_96_全量.csv
realtime,2026-09-18,2026-09-18,1,2026-09-18 00:15:00,1,1_32,491.0,2026-09-20T04:44:10.165858+00:00,D:\作业\大创_挑战杯_互联网\大学生创新创业计划\大创实现\其他资料\electricity_forecast_model2.5\data\96\authoritative\pmos_96_全量.csv
realtime,2026-09-18,2026-09-18,95,2026-09-18 23:45:00,24,65_96,493.0,2026-09-20T04:44:10.165858+00:00,D:\作业\大创_挑战杯_互联网\大学生创新创业计划\大创实现\其他资料\electricity_forecast_model2.5\data\96\authoritative\pmos_96_全量.csv
realtime,2026-09-18,2026-09-18,9,2026-09-18 02:15:00,3,1_32,463.0,2026-09-20T04:44:10.165858+00:00,D:\作业\大创_挑战杯_互联网\大学生创新创业计划\大创实现\其他资料\electricity_forecast_model2.5\data\96\authoritative\pmos_96_全量.csv
realtime,2026-09-18,2026-09-18,18,2026-09-18 04:30:00,5,1_32,466.0,2026-09-20T04:44:10.165858+00:00,D:\作业\大创_挑战杯_互联网\大学生创新创业计划\大创实现\其他资料\electricity_forecast_model2.5\data\96\authoritative\pmos_96_全量.csv
realtime,2026-09-18,2026-09-18,8,2026-09-18 02:00:00,2,1_32,457.6,2026-09-20T04:44:10.165858+00:00,D:\作业\大创_挑战杯_互联网\大学生创新创业计划\大创实现\其他资料\electricity_forecast_model2.5\data\96\authoritative\pmos_96_全量.csv
realtime,2026-09-18,2026-09-18,17,2026-09-18 04:15:00,5,1_32,458.2,2026-09-20T04:44:10.165858+00:00,D:\作业\大创_挑战杯_互联网\大学生创新创业计划\大创实现\其他资料\electricity_forecast_model2.5\data\96\authoritative\pmos_96_全量.csv
realtime,2026-09-18,2026-09-18,11,2026-09-18 02:45:00,3,1_32,462.667,2026-09-20T04:44:10.165858+00:00,D:\作业\大创_挑战杯_互联网\大学生创新创业计划\大创实现\其他资料\electricity_forecast_model2.5\data\96\authoritative\pmos_96_全量.csv
realtime,2026-09-18,2026-09-18,12,2026-09-18 03:00:00,3,1_32,463.0,2026-09-20T04:44:10.165858+00:00,D:\作业\大创_挑战杯_互联网\大学生创新创业计划\大创实现\其他资料\electricity_forecast_model2.5\data\96\authoritative\pmos_96_全量.csv
realtime,2026-09-18,2026-09-18,13,2026-09-18 03:15:00,4,1_32,456.0,2026-09-20T04:44:10.165858+00:00,D:\作业\大创_挑战杯_互联网\大学生创新创业计划\大创实现\其他资料\electricity_forecast_model2.5\data\96\authoritative\pmos_96_全量.csv
realtime,2026-09-18,2026-09-18,14,2026-09-18 03:30:00,4,1_32,463.0,2026-09-20T04:44:10.165858+00:00,D:\作业\大创_挑战杯_互联网\大学生创新创业计划\大创实现\其他资料\electricity_forecast_model2.5\data\96\authoritative\pmos_96_全量.csv
realtime,2026-09-18,2026-09-18,15,2026-09-18 03:45:00,4,1_32,464.0,2026-09-20T04:44:10.165858+00:00,D:\作业\大创_挑战杯_互联网\大学生创新创业计划\大创实现\其他资料\electricity_forecast_model2.5\data\96\authoritative\pmos_96_全量.csv
realtime,2026-09-18,2026-09-18,16,2026-09-18 04:00:00,4,1_32,456.4,2026-09-20T04:44:10.165858+00:00,D:\作业\大创_挑战杯_互联网\大学生创新创业计划\大创实现\其他资料\electricity_forecast_model2.5\data\96\authoritative\pmos_96_全量.csv
realtime,2026-09-18,2026-09-18,22,2026-09-18 05:30:00,6,1_32,476.2,2026-09-20T04:44:10.165858+00:00,D:\作业\大创_挑战杯_互联网\大学生创新创业计划\大创实现\其他资料\electricity_forecast_model2.5\data\96\authoritative\pmos_96_全量.csv
realtime,2026-09-18,2026-09-18,2,2026-09-18 00:30:00,1,1_32,481.6,2026-09-20T04:44:10.165858+00:00,D:\作业\大创_挑战杯_互联网\大学生创新创业计划\大创实现\其他资料\electricity_forecast_model2.5\data\96\authoritative\pmos_96_全量.csv
realtime,2026-09-18,2026-09-18,7,2026-09-18 01:45:00,2,1_32,465.0,2026-09-20T04:44:10.165858+00:00,D:\作业\大创_挑战杯_互联网\大学生创新创业计划\大创实现\其他资料\electricity_forecast_model2.5\data\96\authoritative\pmos_96_全量.csv
realtime,2026-09-18,2026-09-18,23,2026-09-18 05:45:00,6,1_32,478.611,2026-09-20T04:44:10.165858+00:00,D:\作业\大创_挑战杯_互联网\大学生创新创业计划\大创实现\其他资料\electricity_forecast_model2.5\data\96\authoritative\pmos_96_全量.csv
